ordered_height,ordered_width,process_name,num_staff_required,equipment_name,process_duration_minutes,hour_started,day_of_week,is_weekend
4.9,0.3,combine_sheets,2,Heating Element,15.0,2,5,1
4.9,0.3,cut_panel_to_size,1,Cutting Table,6.0,2,5,1
4.9,0.3,quality_control_check,1,Cutting Table,7.0,2,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,2,5,1
4.9,0.3,cut_sheet_to_size,1,CNC Machine,10.0,1,5,1
4.9,0.3,cut_sheet_of_larger_size,1,CNC Machine,5.0,1,5,1
4.9,0.3,add_attachment_to_sheet,1,Cutting Table,10.0,2,5,1
4.9,0.3,apply_indents_to_sheet,2,Indenting Machine,8.0,2,5,1
4.9,0.3,combine_sheets,2,Heating Element,20.0,2,5,1
4.9,0.3,cut_panel_to_size,1,Cutting Table,5.0,2,5,1
4.9,0.3,quality_control_check,1,Cutting Table,5.0,2,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,2,5,1
4.9,0.3,cut_sheet_to_size,1,CNC Machine,10.0,2,5,1
4.9,0.3,cut_sheet_of_larger_size,3,CNC Machine,5.0,2,5,1
4.9,0.3,add_attachment_to_sheet,1,Cutting Table,15.0,2,5,1
4.9,0.3,apply_indents_to_sheet,2,Indenting Machine,8.0,3,5,1
4.9,0.3,combine_sheets,2,Heating Element,19.0,3,5,1
4.9,0.3,cut_panel_to_size,1,Cutting Table,6.0,3,5,1
4.9,0.3,quality_control_check,1,Cutting Table,5.0,3,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,3,5,1
4.9,0.3,cut_sheet_to_size,1,CNC Machine,11.0,2,5,1
4.9,0.3,cut_sheet_of_larger_size,1,CNC Machine,5.0,2,5,1
4.9,0.3,add_attachment_to_sheet,1,Cutting Table,10.0,3,5,1
4.9,0.3,apply_indents_to_sheet,2,Indenting Machine,8.0,3,5,1
4.9,0.3,combine_sheets,2,Heating Element,15.0,3,5,1
4.9,0.3,cut_panel_to_size,1,Cutting Table,7.0,3,5,1
4.9,0.3,quality_control_check,1,Cutting Table,6.0,3,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,3,5,1
4.9,0.3,cut_sheet_to_size,1,CNC Machine,10.0,2,5,1
4.9,0.3,cut_sheet_of_larger_size,1,CNC Machine,5.0,2,5,1
4.9,0.3,add_attachment_to_sheet,1,Cutting Table,10.0,3,5,1
4.9,0.3,apply_indents_to_sheet,4,Indenting Machine,9.0,3,5,1
4.9,0.3,combine_sheets,2,Heating Element,15.0,4,5,1
4.9,0.3,cut_panel_to_size,1,Cutting Table,4.0,4,5,1
4.9,0.3,quality_control_check,1,Cutting Table,6.0,4,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,4,5,1
4.9,0.3,cut_sheet_to_size,1,CNC Machine,10.0,3,5,1
4.9,0.3,cut_sheet_of_larger_size,1,CNC Machine,5.0,3,5,1
4.9,0.3,add_attachment_to_sheet,1,Cutting Table,10.0,3,5,1
4.9,0.3,apply_indents_to_sheet,2,Indenting Machine,8.0,4,5,1
4.9,0.3,combine_sheets,2,Heating Element,22.0,4,5,1
4.9,0.3,cut_panel_to_size,1,Cutting Table,5.0,4,5,1
4.9,0.3,quality_control_check,1,Cutting Table,6.0,4,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,4,5,1
4.9,0.3,cut_sheet_to_size,1,CNC Machine,14.0,3,5,1
4.9,0.3,cut_sheet_of_larger_size,1,CNC Machine,4.0,4,5,1
4.9,0.3,add_attachment_to_sheet,1,Cutting Table,13.0,4,5,1
4.9,0.3,apply_indents_to_sheet,4,Indenting Machine,8.0,5,5,1
4.9,0.3,combine_sheets,2,Heating Element,12.0,5,5,1
4.9,0.3,cut_panel_to_size,2,Cutting Table,5.0,5,5,1
4.9,0.3,quality_control_check,2,Cutting Table,5.0,5,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,5,5,1
4.9,0.3,cut_sheet_to_size,1,CNC Machine,10.0,4,5,1
4.9,0.3,cut_sheet_of_larger_size,1,CNC Machine,5.0,4,5,1
4.9,0.3,add_attachment_to_sheet,1,Cutting Table,14.0,4,5,1
4.9,0.3,apply_indents_to_sheet,4,Indenting Machine,8.0,5,5,1
4.9,0.3,combine_sheets,2,Heating Element,15.0,5,5,1
4.9,0.3,cut_panel_to_size,1,Cutting Table,5.0,6,5,1
4.9,0.3,quality_control_check,3,Cutting Table,7.0,6,5,1
4.9,0.3,wrap_on_pallet,2,Pallet,2.0,6,5,1
2.0,1.0,cut_sheet_to_size,2,CNC Machine,10.0,6,5,1
2.0,1.0,cut_sheet_of_larger_size,2,CNC Machine,5.0,6,5,1
2.0,1.0,add_attachment_to_sheet,1,Cutting Table,10.0,6,5,1
2.0,1.0,apply_indents_to_sheet,2,Indenting Machine,8.0,6,5,1
2.0,1.0,combine_sheets,2,Heating Element,15.0,6,5,1
2.0,1.0,cut_panel_to_size,1,Cutting Table,5.0,6,5,1
2.0,1.0,quality_control_check,2,Cutting Table,5.0,6,5,1
2.0,1.0,wrap_on_pallet,2,Pallet,2.0,6,5,1
2.0,1.0,cut_sheet_to_size,2,CNC Machine,10.0,6,5,1
2.0,1.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,6,5,1
2.0,1.0,add_attachment_to_sheet,1,Cutting Table,10.0,6,5,1
2.0,1.0,apply_indents_to_sheet,2,Indenting Machine,8.0,6,5,1
2.0,1.0,combine_sheets,2,Heating Element,15.0,7,5,1
2.0,1.0,cut_panel_to_size,3,Cutting Table,5.0,7,5,1
2.0,1.0,quality_control_check,1,Cutting Table,5.0,7,5,1
2.0,1.0,wrap_on_pallet,3,Pallet,2.0,7,5,1
2.0,1.0,cut_sheet_to_size,1,CNC Machine,10.0,6,5,1
2.0,1.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,6,5,1
2.0,1.0,add_attachment_to_sheet,3,Cutting Table,11.0,7,5,1
2.0,1.0,apply_indents_to_sheet,2,Indenting Machine,8.0,7,5,1
2.0,1.0,combine_sheets,2,Heating Element,15.0,7,5,1
2.0,1.0,cut_panel_to_size,3,Cutting Table,6.0,8,5,1
2.0,1.0,quality_control_check,1,Cutting Table,5.0,8,5,1
2.0,1.0,wrap_on_pallet,4,Pallet,2.0,8,5,1
2.0,1.0,cut_sheet_to_size,1,CNC Machine,10.0,6,5,1
2.0,1.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,6,5,1
2.0,1.0,add_attachment_to_sheet,1,Cutting Table,12.0,6,5,1
2.0,1.0,apply_indents_to_sheet,2,Indenting Machine,8.0,8,5,1
2.0,1.0,combine_sheets,2,Heating Element,15.0,8,5,1
2.0,1.0,cut_panel_to_size,1,Cutting Table,6.0,8,5,1
2.0,1.0,quality_control_check,1,Cutting Table,5.0,8,5,1
2.0,1.0,wrap_on_pallet,2,Pallet,2.0,9,5,1
2.0,1.0,cut_sheet_to_size,3,CNC Machine,10.0,8,5,1
2.0,1.0,cut_sheet_of_larger_size,2,CNC Machine,5.0,8,5,1
2.0,1.0,add_attachment_to_sheet,1,Cutting Table,12.0,8,5,1
2.0,1.0,apply_indents_to_sheet,2,Indenting Machine,8.0,8,5,1
2.0,1.0,combine_sheets,2,Heating Element,17.0,9,5,1
2.0,1.0,cut_panel_to_size,2,Cutting Table,5.0,9,5,1
2.0,1.0,quality_control_check,1,Cutting Table,6.0,9,5,1
2.0,1.0,wrap_on_pallet,4,Pallet,2.0,9,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,10.0,8,5,1
5.0,5.0,cut_sheet_of_larger_size,1,CNC Machine,6.0,8,5,1
5.0,5.0,add_attachment_to_sheet,1,Cutting Table,10.0,9,5,1
5.0,5.0,apply_indents_to_sheet,2,Indenting Machine,8.0,9,5,1
5.0,5.0,combine_sheets,4,Heating Element,15.0,9,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,6.0,10,5,1
5.0,5.0,quality_control_check,1,Cutting Table,5.0,10,5,1
5.0,5.0,wrap_on_pallet,4,Pallet,2.0,10,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,11.0,9,5,1
5.0,5.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,9,5,1
5.0,5.0,add_attachment_to_sheet,1,Cutting Table,10.0,9,5,1
5.0,5.0,apply_indents_to_sheet,2,Indenting Machine,10.0,10,5,1
5.0,5.0,combine_sheets,2,Heating Element,15.0,10,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,5.0,10,5,1
5.0,5.0,quality_control_check,1,Cutting Table,5.0,10,5,1
5.0,5.0,wrap_on_pallet,2,Pallet,2.0,11,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,10.0,9,5,1
5.0,5.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,9,5,1
5.0,5.0,add_attachment_to_sheet,1,Cutting Table,13.0,10,5,1
5.0,5.0,apply_indents_to_sheet,3,Indenting Machine,8.0,10,5,1
5.0,5.0,combine_sheets,2,Heating Element,15.0,10,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,5.0,10,5,1
5.0,5.0,quality_control_check,1,Cutting Table,7.0,10,5,1
5.0,5.0,wrap_on_pallet,4,Pallet,2.0,11,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,10.0,10,5,1
5.0,5.0,cut_sheet_of_larger_size,1,CNC Machine,6.0,10,5,1
5.0,5.0,add_attachment_to_sheet,1,Cutting Table,10.0,11,5,1
5.0,5.0,apply_indents_to_sheet,2,Indenting Machine,8.0,11,5,1
5.0,5.0,combine_sheets,2,Heating Element,15.0,11,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,5.0,11,5,1
5.0,5.0,quality_control_check,1,Cutting Table,5.0,11,5,1
5.0,5.0,wrap_on_pallet,2,Pallet,2.0,11,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,14.0,11,5,1
5.0,5.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,11,5,1
5.0,5.0,add_attachment_to_sheet,2,Cutting Table,14.0,11,5,1
5.0,5.0,apply_indents_to_sheet,2,Indenting Machine,11.0,11,5,1
5.0,5.0,combine_sheets,3,Heating Element,15.0,12,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,5.0,12,5,1
5.0,5.0,quality_control_check,1,Cutting Table,5.0,12,5,1
5.0,5.0,wrap_on_pallet,2,Pallet,2.0,12,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,10.0,11,5,1
5.0,5.0,cut_sheet_of_larger_size,2,CNC Machine,5.0,11,5,1
5.0,5.0,add_attachment_to_sheet,2,Cutting Table,10.0,12,5,1
5.0,5.0,apply_indents_to_sheet,2,Indenting Machine,8.0,12,5,1
5.0,5.0,combine_sheets,2,Heating Element,15.0,12,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,5.0,12,5,1
5.0,5.0,quality_control_check,1,Cutting Table,5.0,12,5,1
5.0,5.0,wrap_on_pallet,2,Pallet,2.0,12,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,10.0,12,5,1
5.0,5.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,12,5,1
5.0,5.0,add_attachment_to_sheet,1,Cutting Table,10.0,12,5,1
5.0,5.0,apply_indents_to_sheet,2,Indenting Machine,8.0,12,5,1
5.0,5.0,combine_sheets,2,Heating Element,15.0,13,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,5.0,13,5,1
5.0,5.0,quality_control_check,1,Cutting Table,5.0,13,5,1
5.0,5.0,wrap_on_pallet,2,Pallet,2.0,13,5,1
5.0,5.0,cut_sheet_to_size,1,CNC Machine,10.0,12,5,1
5.0,5.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,12,5,1
5.0,5.0,add_attachment_to_sheet,3,Cutting Table,12.0,13,5,1
5.0,5.0,apply_indents_to_sheet,2,Indenting Machine,8.0,13,5,1
5.0,5.0,combine_sheets,2,Heating Element,20.0,13,5,1
5.0,5.0,cut_panel_to_size,1,Cutting Table,6.0,13,5,1
5.0,5.0,quality_control_check,1,Cutting Table,5.0,13,5,1
5.0,5.0,wrap_on_pallet,2,Pallet,2.0,13,5,1
4.9,5.6,cut_sheet_to_size,1,CNC Machine,10.0,13,5,1
4.9,5.6,cut_sheet_of_larger_size,1,CNC Machine,4.0,13,5,1
4.9,5.6,add_attachment_to_sheet,3,Cutting Table,10.0,13,5,1
4.9,5.6,apply_indents_to_sheet,2,Indenting Machine,8.0,13,5,1
4.9,5.6,combine_sheets,2,Heating Element,13.0,14,5,1
4.9,5.6,cut_panel_to_size,1,Cutting Table,4.0,14,5,1
4.9,5.6,quality_control_check,1,Cutting Table,5.0,14,5,1
4.9,5.6,wrap_on_pallet,3,Pallet,2.0,14,5,1
4.9,5.6,cut_sheet_to_size,1,CNC Machine,10.0,14,5,1
4.9,5.6,cut_sheet_of_larger_size,1,CNC Machine,7.0,14,5,1
4.9,5.6,add_attachment_to_sheet,1,Cutting Table,10.0,14,5,1
4.9,5.6,apply_indents_to_sheet,2,Indenting Machine,8.0,14,5,1
4.9,5.6,combine_sheets,2,Heating Element,15.0,14,5,1
4.9,5.6,cut_panel_to_size,1,Cutting Table,5.0,14,5,1
4.9,5.6,quality_control_check,1,Cutting Table,5.0,14,5,1
4.9,5.6,wrap_on_pallet,2,Pallet,2.0,15,5,1
4.2,5.0,cut_sheet_to_size,2,CNC Machine,10.0,14,5,1
4.2,5.0,cut_sheet_of_larger_size,3,CNC Machine,5.0,14,5,1
4.2,5.0,add_attachment_to_sheet,1,Cutting Table,10.0,14,5,1
4.2,5.0,apply_indents_to_sheet,2,Indenting Machine,7.0,14,5,1
4.2,5.0,combine_sheets,2,Heating Element,15.0,15,5,1
4.2,5.0,cut_panel_to_size,2,Cutting Table,6.0,15,5,1
4.2,5.0,quality_control_check,1,Cutting Table,5.0,15,5,1
4.2,5.0,wrap_on_pallet,2,Pallet,2.0,15,5,1
4.2,5.0,cut_sheet_to_size,1,CNC Machine,10.0,14,5,1
4.2,5.0,cut_sheet_of_larger_size,1,CNC Machine,5.0,14,5,1
4.2,5.0,add_attachment_to_sheet,1,Cutting Table,10.0,15,5,1
4.2,5.0,apply_indents_to_sheet,2,Indenting Machine,10.0,15,5,1
4.2,5.0,combine_sheets,2,Heating Element,16.0,15,5,1
4.2,5.0,cut_panel_to_size,1,Cutting Table,5.0,15,5,1
4.2,5.0,quality_control_check,1,Cutting Table,5.0,15,5,1
4.2,5.0,wrap_on_pallet,2,Pallet,2.0,15,5,1
4.2,5.0,cut_sheet_to_size,2,CNC Machine,9.0,15,5,1
4.2,5.0,cut_sheet_of_larger_size,3,CNC Machine,5.0,15,5,1
4.2,5.0,add_attachment_to_sheet,2,Cutting Table,10.0,16,5,1
4.2,5.0,apply_indents_to_sheet,2,Indenting Machine,8.0,16,5,1
4.2,5.0,combine_sheets,2,Heating Element,19.0,16,5,1
4.2,5.0,cut_panel_to_size,1,Cutting Table,5.0,16,5,1
4.2,5.0,quality_control_check,1,Cutting Table,5.0,16,5,1
4.2,5.0,wrap_on_pallet,2,Pallet,2.0,16,5,1
3.0,3.5,cut_sheet_to_size,1,CNC Machine,10.0,15,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,5.0,15,5,1
3.0,3.5,add_attachment_to_sheet,1,Cutting Table,10.0,15,5,1
3.0,3.5,apply_indents_to_sheet,2,Indenting Machine,7.0,15,5,1
3.0,3.5,combine_sheets,4,Heating Element,15.0,17,5,1
3.0,3.5,cut_panel_to_size,2,Cutting Table,5.0,17,5,1
3.0,3.5,quality_control_check,1,Cutting Table,5.0,17,5,1
3.0,3.5,wrap_on_pallet,2,Pallet,2.0,17,5,1
3.0,3.5,cut_sheet_to_size,1,CNC Machine,10.0,16,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,5.0,16,5,1
3.0,3.5,add_attachment_to_sheet,1,Cutting Table,10.0,16,5,1
3.0,3.5,apply_indents_to_sheet,2,Indenting Machine,8.0,17,5,1
3.0,3.5,combine_sheets,2,Heating Element,15.0,17,5,1
3.0,3.5,cut_panel_to_size,1,Cutting Table,5.0,17,5,1
3.0,3.5,quality_control_check,1,Cutting Table,5.0,17,5,1
3.0,3.5,wrap_on_pallet,2,Pallet,2.0,17,5,1
3.0,3.5,cut_sheet_to_size,1,CNC Machine,10.0,16,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,5.0,16,5,1
3.0,3.5,add_attachment_to_sheet,1,Cutting Table,10.0,17,5,1
3.0,3.5,apply_indents_to_sheet,2,Indenting Machine,8.0,17,5,1
3.0,3.5,combine_sheets,2,Heating Element,15.0,17,5,1
3.0,3.5,cut_panel_to_size,1,Cutting Table,5.0,18,5,1
3.0,3.5,quality_control_check,1,Cutting Table,5.0,18,5,1
3.0,3.5,wrap_on_pallet,3,Pallet,2.0,18,5,1
3.0,3.5,cut_sheet_to_size,1,CNC Machine,15.0,17,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,5.0,17,5,1
3.0,3.5,add_attachment_to_sheet,3,Cutting Table,10.0,18,5,1
3.0,3.5,apply_indents_to_sheet,3,Indenting Machine,11.0,18,5,1
3.0,3.5,combine_sheets,2,Heating Element,15.0,18,5,1
3.0,3.5,cut_panel_to_size,1,Cutting Table,6.0,18,5,1
3.0,3.5,quality_control_check,1,Cutting Table,7.0,19,5,1
3.0,3.5,wrap_on_pallet,4,Pallet,2.0,19,5,1
3.0,3.5,cut_sheet_to_size,3,CNC Machine,10.0,19,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,5.0,19,5,1
3.0,3.5,add_attachment_to_sheet,1,Cutting Table,14.0,19,5,1
3.0,3.5,apply_indents_to_sheet,2,Indenting Machine,12.0,19,5,1
3.0,3.5,combine_sheets,2,Heating Element,15.0,19,5,1
3.0,3.5,cut_panel_to_size,3,Cutting Table,5.0,20,5,1
3.0,3.5,quality_control_check,1,Cutting Table,5.0,20,5,1
3.0,3.5,wrap_on_pallet,2,Pallet,2.0,20,5,1
3.0,3.5,cut_sheet_to_size,2,CNC Machine,10.0,19,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,6.0,19,5,1
3.0,3.5,add_attachment_to_sheet,1,Cutting Table,10.0,19,5,1
3.0,3.5,apply_indents_to_sheet,4,Indenting Machine,8.0,20,5,1
3.0,3.5,combine_sheets,4,Heating Element,15.0,20,5,1
3.0,3.5,cut_panel_to_size,1,Cutting Table,5.0,20,5,1
3.0,3.5,quality_control_check,1,Cutting Table,5.0,20,5,1
3.0,3.5,wrap_on_pallet,2,Pallet,2.0,21,5,1
3.0,3.5,cut_sheet_to_size,1,CNC Machine,13.0,19,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,5.0,19,5,1
3.0,3.5,add_attachment_to_sheet,1,Cutting Table,10.0,19,5,1
3.0,3.5,apply_indents_to_sheet,2,Indenting Machine,8.0,20,5,1
3.0,3.5,combine_sheets,2,Heating Element,22.0,21,5,1
3.0,3.5,cut_panel_to_size,1,Cutting Table,7.0,21,5,1
3.0,3.5,quality_control_check,1,Cutting Table,5.0,21,5,1
3.0,3.5,wrap_on_pallet,2,Pallet,2.0,21,5,1
3.0,3.5,cut_sheet_to_size,1,CNC Machine,10.0,20,5,1
3.0,3.5,cut_sheet_of_larger_size,1,CNC Machine,7.0,20,5,1
3.0,3.5,add_attachment_to_sheet,1,Cutting Table,10.0,20,5,1
3.0,3.5,apply_indents_to_sheet,2,Indenting Machine,10.0,21,5,1
3.0,3.5,combine_sheets,2,Heating Element,15.0,21,5,1
3.0,3.5,cut_panel_to_size,2,Cutting Table,7.0,21,5,1
3.0,3.5,quality_control_check,2,Cutting Table,5.0,21,5,1
3.0,3.5,wrap_on_pallet,2,Pallet,2.0,21,5,1
5.3,3.7,cut_sheet_to_size,1,CNC Machine,10.0,19,6,1
5.3,3.7,cut_sheet_of_larger_size,2,CNC Machine,5.0,19,6,1
5.3,3.7,add_attachment_to_sheet,2,Cutting Table,10.0,19,6,1
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,8.0,19,6,1
5.3,3.7,combine_sheets,2,Heating Element,15.0,20,6,1
5.3,3.7,cut_panel_to_size,1,Cutting Table,5.0,20,6,1
5.3,3.7,quality_control_check,1,Cutting Table,5.0,20,6,1
5.3,3.7,wrap_on_pallet,2,Pallet,2.0,20,6,1
5.3,3.7,cut_sheet_to_size,2,CNC Machine,12.0,20,6,1
5.3,3.7,cut_sheet_of_larger_size,1,CNC Machine,5.0,20,6,1
5.3,3.7,add_attachment_to_sheet,1,Cutting Table,12.0,20,6,1
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,8.0,21,6,1
5.3,3.7,combine_sheets,2,Heating Element,15.0,21,6,1
5.3,3.7,cut_panel_to_size,2,Cutting Table,5.0,21,6,1
5.3,3.7,quality_control_check,1,Cutting Table,7.0,21,6,1
5.3,3.7,wrap_on_pallet,2,Pallet,3.0,21,6,1
5.3,3.7,cut_sheet_to_size,1,CNC Machine,10.0,14,6,1
5.3,3.7,cut_sheet_of_larger_size,3,CNC Machine,5.0,14,6,1
5.3,3.7,add_attachment_to_sheet,1,Cutting Table,10.0,14,6,1
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,11.0,14,6,1
5.3,3.7,combine_sheets,2,Heating Element,15.0,15,6,1
5.3,3.7,cut_panel_to_size,1,Cutting Table,6.0,15,6,1
5.3,3.7,quality_control_check,1,Cutting Table,5.0,15,6,1
5.3,3.7,wrap_on_pallet,2,Pallet,2.0,15,6,1
5.3,3.7,cut_sheet_to_size,1,CNC Machine,10.0,14,6,1
5.3,3.7,cut_sheet_of_larger_size,1,CNC Machine,6.0,14,6,1
5.3,3.7,add_attachment_to_sheet,1,Cutting Table,10.0,15,6,1
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,8.0,15,6,1
5.3,3.7,combine_sheets,2,Heating Element,15.0,15,6,1
5.3,3.7,cut_panel_to_size,2,Cutting Table,7.0,16,6,1
5.3,3.7,quality_control_check,1,Cutting Table,6.0,16,6,1
5.3,3.7,wrap_on_pallet,2,Pallet,2.0,16,6,1
5.3,3.7,cut_sheet_to_size,3,CNC Machine,10.0,19,6,1
5.3,3.7,cut_sheet_of_larger_size,1,CNC Machine,5.0,19,6,1
5.3,3.7,add_attachment_to_sheet,1,Cutting Table,10.0,19,6,1
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,8.0,19,6,1
5.3,3.7,combine_sheets,2,Heating Element,15.0,20,6,1
5.3,3.7,cut_panel_to_size,3,Cutting Table,5.0,20,6,1
5.3,3.7,quality_control_check,2,Cutting Table,6.0,20,6,1
5.3,3.7,wrap_on_pallet,2,Pallet,2.0,20,6,1
2.3,6.1,cut_sheet_to_size,1,CNC Machine,13.0,20,6,1
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,20,6,1
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,20,6,1
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,21,6,1
2.3,6.1,combine_sheets,2,Heating Element,12.0,21,6,1
2.3,6.1,cut_panel_to_size,3,Cutting Table,5.0,21,6,1
2.3,6.1,quality_control_check,3,Cutting Table,5.0,21,6,1
2.3,6.1,wrap_on_pallet,4,Pallet,3.0,21,6,1
2.3,6.1,cut_sheet_to_size,1,CNC Machine,10.0,21,6,1
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,21,6,1
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,21,6,1
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,21,6,1
2.3,6.1,combine_sheets,2,Heating Element,14.0,22,6,1
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,22,6,1
2.3,6.1,quality_control_check,1,Cutting Table,5.0,22,6,1
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,22,6,1
2.3,6.1,cut_sheet_to_size,1,CNC Machine,10.0,22,6,1
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,6,1
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,22,6,1
2.3,6.1,apply_indents_to_sheet,4,Indenting Machine,8.0,22,6,1
2.3,6.1,combine_sheets,4,Heating Element,15.0,22,6,1
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,23,6,1
2.3,6.1,quality_control_check,1,Cutting Table,5.0,23,6,1
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,23,6,1
2.3,6.1,cut_sheet_to_size,1,CNC Machine,10.0,22,6,1
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,6,1
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,22,6,1
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,23,6,1
2.3,6.1,combine_sheets,2,Heating Element,15.0,23,6,1
2.3,6.1,cut_panel_to_size,3,Cutting Table,5.0,23,6,1
2.3,6.1,quality_control_check,1,Cutting Table,5.0,23,6,1
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,23,6,1
2.3,6.1,cut_sheet_to_size,3,CNC Machine,10.0,23,6,1
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,23,6,1
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,0,0,0
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,0,0,0
2.3,6.1,combine_sheets,2,Heating Element,20.0,0,0,0
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,0,0,0
2.3,6.1,quality_control_check,1,Cutting Table,7.0,0,0,0
2.3,6.1,wrap_on_pallet,3,Pallet,2.0,0,0,0
2.3,6.1,cut_sheet_to_size,1,CNC Machine,9.0,22,6,1
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,6,1
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,11.0,22,6,1
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,23,6,1
2.3,6.1,combine_sheets,2,Heating Element,20.0,23,6,1
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,23,6,1
2.3,6.1,quality_control_check,1,Cutting Table,5.0,23,6,1
2.3,6.1,wrap_on_pallet,4,Pallet,2.0,1,0,0
2.3,6.1,cut_sheet_to_size,1,CNC Machine,12.0,0,0,0
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,0,0,0
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,12.0,0,0,0
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,1,0,0
2.3,6.1,combine_sheets,2,Heating Element,20.0,1,0,0
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,1,0,0
2.3,6.1,quality_control_check,1,Cutting Table,7.0,1,0,0
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,1,0,0
3.2,4.6,cut_sheet_to_size,1,CNC Machine,10.0,0,0,0
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,0,0,0
3.2,4.6,add_attachment_to_sheet,3,Cutting Table,10.0,1,0,0
3.2,4.6,apply_indents_to_sheet,4,Indenting Machine,7.0,2,0,0
3.2,4.6,combine_sheets,2,Heating Element,16.0,2,0,0
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,2,0,0
3.2,4.6,quality_control_check,1,Cutting Table,5.0,2,0,0
3.2,4.6,wrap_on_pallet,2,Pallet,2.0,2,0,0
3.2,4.6,cut_sheet_to_size,1,CNC Machine,10.0,1,0,0
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,1,0,0
3.2,4.6,add_attachment_to_sheet,1,Cutting Table,10.0,1,0,0
