ordered_height,ordered_width,process_name,num_staff_required,equipment_name,process_duration_minutes,hour_started,day_of_week,is_weekend,cluster,anomaly,is_anomaly,anomaly_score
1.1,3.4,quality_control_check,1,Cutting Table,6.0,13,2,0,1,1,0,-0.14908926869517136
1.1,3.4,wrap_on_pallet,2,Pallet,2.0,13,2,0,0,1,0,-0.11055682375222392
1.1,3.4,cut_sheet_to_size,1,CNC Machine,10.0,12,2,0,0,1,0,-0.14783559362453574
1.1,3.4,cut_sheet_of_larger_size,1,CNC Machine,5.0,12,2,0,0,1,0,-0.15758309019223965
1.1,3.4,add_attachment_to_sheet,1,Cutting Table,12.0,12,2,0,1,1,0,-0.12172164667088203
1.1,3.4,apply_indents_to_sheet,2,Indenting Machine,9.0,13,2,0,2,1,0,-0.13636280390343342
1.1,3.4,combine_sheets,2,Heating Element,14.0,13,2,0,2,1,0,-0.1037448495652824
1.1,3.4,cut_panel_to_size,1,Cutting Table,5.0,13,2,0,1,1,0,-0.15106524902366741
1.1,3.4,quality_control_check,1,Cutting Table,7.0,13,2,0,1,1,0,-0.14717121635912156
1.1,3.4,wrap_on_pallet,3,Pallet,2.0,14,2,0,0,1,0,-0.06667630953028436
1.1,3.4,cut_sheet_to_size,1,CNC Machine,10.0,12,2,0,0,1,0,-0.14783559362453574
1.1,3.4,cut_sheet_of_larger_size,1,CNC Machine,5.0,12,2,0,0,1,0,-0.15758309019223965
1.1,3.4,add_attachment_to_sheet,1,Cutting Table,10.0,12,2,0,1,1,0,-0.14783559362453574
1.1,3.4,apply_indents_to_sheet,2,Indenting Machine,8.0,13,2,0,2,1,0,-0.14400419415130872
1.1,3.4,combine_sheets,2,Heating Element,15.0,14,2,0,2,1,0,-0.1029086009466954
1.1,3.4,cut_panel_to_size,1,Cutting Table,5.0,14,2,0,1,1,0,-0.1519745298547499
1.1,3.4,quality_control_check,2,Cutting Table,5.0,14,2,0,1,1,0,-0.1415535278675143
1.1,3.4,wrap_on_pallet,2,Pallet,2.0,14,2,0,0,1,0,-0.1121800858683688
1.1,3.4,cut_sheet_to_size,1,CNC Machine,8.0,14,2,0,0,1,0,-0.14917387043446445
1.1,3.4,cut_sheet_of_larger_size,1,CNC Machine,5.0,14,2,0,0,1,0,-0.1519745298547499
1.1,3.4,add_attachment_to_sheet,1,Cutting Table,10.0,14,2,0,1,1,0,-0.14494963496255298
1.1,3.4,apply_indents_to_sheet,2,Indenting Machine,8.0,14,2,0,2,1,0,-0.14542527124433102
1.1,3.4,combine_sheets,3,Heating Element,17.0,14,2,0,2,1,0,-0.035704121931839694
1.1,3.4,cut_panel_to_size,1,Cutting Table,5.0,15,2,0,1,1,0,-0.1545442212890708
1.1,3.4,quality_control_check,1,Cutting Table,5.0,15,2,0,1,1,0,-0.1545442212890708
1.1,3.4,wrap_on_pallet,2,Pallet,2.0,15,2,0,0,1,0,-0.11076086212885072
1.1,3.4,cut_sheet_to_size,1,CNC Machine,10.0,14,2,0,0,1,0,-0.14494963496255298
1.1,3.4,cut_sheet_of_larger_size,1,CNC Machine,5.0,14,2,0,0,1,0,-0.1519745298547499
1.1,3.4,add_attachment_to_sheet,1,Cutting Table,10.0,14,2,0,1,1,0,-0.14494963496255298
1.1,3.4,apply_indents_to_sheet,2,Indenting Machine,8.0,14,2,0,2,1,0,-0.14542527124433102
1.1,3.4,combine_sheets,2,Heating Element,22.0,15,2,0,2,1,0,-0.02456156810167387
1.1,3.4,cut_panel_to_size,1,Cutting Table,5.0,15,2,0,1,1,0,-0.1545442212890708
1.1,3.4,quality_control_check,1,Cutting Table,5.0,15,2,0,1,1,0,-0.1545442212890708
1.1,3.4,wrap_on_pallet,2,Pallet,2.0,15,2,0,0,1,0,-0.11076086212885072
1.5,3.1,cut_sheet_to_size,1,CNC Machine,10.0,15,2,0,0,1,0,-0.1437500871613896
1.5,3.1,cut_sheet_of_larger_size,1,CNC Machine,6.0,15,2,0,0,1,0,-0.14654489529658815
1.5,3.1,add_attachment_to_sheet,2,Cutting Table,10.0,15,2,0,1,1,0,-0.13371093930924688
1.5,3.1,apply_indents_to_sheet,2,Indenting Machine,8.0,15,2,0,2,1,0,-0.14106133197784115
1.5,3.1,combine_sheets,2,Heating Element,15.0,15,2,0,2,1,0,-0.10336780354321468
1.5,3.1,cut_panel_to_size,1,Cutting Table,5.0,16,2,0,1,1,0,-0.1488024927083043
1.5,3.1,quality_control_check,1,Cutting Table,5.0,16,2,0,1,1,0,-0.1488024927083043
1.5,3.1,wrap_on_pallet,4,Pallet,2.0,16,2,0,2,1,0,-0.01449108243045849
1.5,3.1,cut_sheet_to_size,1,CNC Machine,10.0,15,2,0,0,1,0,-0.1437500871613896
1.5,3.1,cut_sheet_of_larger_size,2,CNC Machine,7.0,16,2,0,0,1,0,-0.13781139860840746
1.5,3.1,add_attachment_to_sheet,3,Cutting Table,10.0,16,2,0,1,1,0,-0.08144435236552383
1.5,3.1,apply_indents_to_sheet,2,Indenting Machine,8.0,16,2,0,2,1,0,-0.13955467248099657
1.5,3.1,combine_sheets,2,Heating Element,15.0,16,2,0,2,1,0,-0.10414409091457971
1.5,3.1,cut_panel_to_size,1,Cutting Table,5.0,17,2,0,1,1,0,-0.14714378234216607
1.5,3.1,quality_control_check,1,Cutting Table,7.0,17,2,0,1,1,0,-0.1456121296884968
1.5,3.1,wrap_on_pallet,2,Pallet,2.0,17,2,0,0,1,0,-0.10475208203941355
1.5,3.1,cut_sheet_to_size,1,CNC Machine,15.0,15,2,0,0,1,0,-0.09550184782814486
1.5,3.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,16,2,0,0,1,0,-0.1488024927083043
1.5,3.1,add_attachment_to_sheet,1,Cutting Table,12.0,16,2,0,1,1,0,-0.12002059792945524
1.5,3.1,apply_indents_to_sheet,2,Indenting Machine,8.0,16,2,0,2,1,0,-0.13955467248099657
1.5,3.1,combine_sheets,2,Heating Element,15.0,16,2,0,2,1,0,-0.10414409091457971
1.5,3.1,cut_panel_to_size,1,Cutting Table,7.0,16,2,0,1,1,0,-0.14598099444306256
1.5,3.1,quality_control_check,1,Cutting Table,5.0,16,2,0,1,1,0,-0.1488024927083043
1.5,3.1,wrap_on_pallet,2,Pallet,2.0,16,2,0,0,1,0,-0.10475824069608547
0.5,3.2,cut_sheet_to_size,1,CNC Machine,12.0,16,2,0,0,1,0,-0.10310536798354764
0.5,3.2,cut_sheet_of_larger_size,2,CNC Machine,5.0,16,2,0,0,1,0,-0.12497386563407381
0.5,3.2,add_attachment_to_sheet,1,Cutting Table,10.0,17,2,0,1,1,0,-0.1222930967396722
0.5,3.2,apply_indents_to_sheet,2,Indenting Machine,8.0,17,2,0,2,1,0,-0.12403395936437123
0.5,3.2,combine_sheets,3,Heating Element,15.0,17,2,0,2,1,0,-0.03982163649919146
0.5,3.2,cut_panel_to_size,1,Cutting Table,5.0,17,2,0,1,1,0,-0.13104178630038366
0.5,3.2,quality_control_check,1,Cutting Table,5.0,17,2,0,1,1,0,-0.13104178630038366
0.5,3.2,wrap_on_pallet,2,Pallet,2.0,17,2,0,0,1,0,-0.0881254576409175
0.5,3.2,cut_sheet_to_size,1,CNC Machine,9.0,17,2,0,0,1,0,-0.12107089022521128
0.5,3.2,cut_sheet_of_larger_size,1,CNC Machine,5.0,17,2,0,0,1,0,-0.13104178630038366
0.5,3.2,add_attachment_to_sheet,1,Cutting Table,12.0,17,2,0,1,1,0,-0.10044317046369422
0.5,3.2,apply_indents_to_sheet,2,Indenting Machine,11.0,17,2,0,2,1,0,-0.1088186061109066
0.5,3.2,combine_sheets,2,Heating Element,15.0,17,2,0,2,1,0,-0.07956635124837197
0.5,3.2,cut_panel_to_size,3,Cutting Table,5.0,17,2,0,1,1,0,-0.07849883720016237
0.5,3.2,quality_control_check,1,Cutting Table,4.0,17,2,0,1,1,0,-0.10504927399846564
0.5,3.2,wrap_on_pallet,2,Pallet,2.0,18,2,0,0,1,0,-0.08215992767861746
0.5,3.2,cut_sheet_to_size,1,CNC Machine,10.0,17,2,0,0,1,0,-0.1222930967396722
0.5,3.2,cut_sheet_of_larger_size,1,CNC Machine,5.0,17,2,0,0,1,0,-0.13104178630038366
0.5,3.2,add_attachment_to_sheet,1,Cutting Table,10.0,18,2,0,1,1,0,-0.11742989239475232
0.5,3.2,apply_indents_to_sheet,3,Indenting Machine,8.0,18,2,0,2,1,0,-0.07284745498842682
0.5,3.2,combine_sheets,2,Heating Element,15.0,18,2,0,2,1,0,-0.07288312218079285
0.5,3.2,cut_panel_to_size,1,Cutting Table,6.0,18,2,0,1,1,0,-0.12205681110325517
0.5,3.2,quality_control_check,1,Cutting Table,6.0,18,2,0,1,1,0,-0.12205681110325517
0.5,3.2,wrap_on_pallet,4,Pallet,2.0,18,2,0,2,1,0,-0.00020140894984876923
0.5,3.2,cut_sheet_to_size,1,CNC Machine,10.0,18,2,0,0,1,0,-0.11742989239475232
0.5,3.2,cut_sheet_of_larger_size,3,CNC Machine,5.0,18,2,0,0,1,0,-0.07017809531665264
0.5,3.2,add_attachment_to_sheet,1,Cutting Table,10.0,19,2,0,1,1,0,-0.11436603936945483
0.5,3.2,apply_indents_to_sheet,2,Indenting Machine,8.0,19,2,0,2,1,0,-0.11141881673939646
0.5,3.2,combine_sheets,2,Heating Element,15.0,19,2,0,2,1,0,-0.07040864315994011
0.5,3.2,cut_panel_to_size,1,Cutting Table,5.0,19,2,0,1,1,0,-0.11947366087964206
0.5,3.2,quality_control_check,2,Cutting Table,6.0,19,2,0,1,1,0,-0.10674940707747615
0.5,3.2,wrap_on_pallet,2,Pallet,2.0,19,2,0,0,1,0,-0.07552173942813456
0.5,3.2,cut_sheet_to_size,1,CNC Machine,10.0,18,2,0,0,1,0,-0.11742989239475232
0.5,3.2,cut_sheet_of_larger_size,1,CNC Machine,5.0,18,2,0,0,1,0,-0.12434411008689933
0.5,3.2,add_attachment_to_sheet,2,Cutting Table,8.0,19,2,0,1,1,0,-0.11141881673939646
0.5,3.2,apply_indents_to_sheet,2,Indenting Machine,9.0,19,2,0,2,1,0,-0.10562817848107148
0.5,3.2,combine_sheets,2,Heating Element,15.0,19,2,0,2,1,0,-0.07040864315994011
0.5,3.2,cut_panel_to_size,3,Cutting Table,5.0,19,2,0,1,1,0,-0.07067728338697277
0.5,3.2,quality_control_check,1,Cutting Table,5.0,19,2,0,1,1,0,-0.11947366087964206
0.5,3.2,wrap_on_pallet,2,Pallet,2.0,19,2,0,0,1,0,-0.07552173942813456
2.2,2.1,cut_sheet_to_size,1,CNC Machine,10.0,19,2,0,0,1,0,-0.1220655255550197
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,19,2,0,0,1,0,-0.12652947219570176
2.2,2.1,add_attachment_to_sheet,1,Cutting Table,14.0,20,2,0,1,1,0,-0.09324361974350603
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,8.0,20,2,0,2,1,0,-0.11858043481613606
2.2,2.1,combine_sheets,3,Heating Element,15.0,20,2,0,2,1,0,-0.04902577538792874
2.2,2.1,cut_panel_to_size,1,Cutting Table,4.0,20,2,0,1,1,0,-0.11334351813689453
2.2,2.1,quality_control_check,1,Cutting Table,6.0,20,2,0,1,1,0,-0.13106791258199518
2.2,2.1,wrap_on_pallet,2,Pallet,3.0,20,2,0,0,1,0,-0.09389842668395287
2.2,2.1,cut_sheet_to_size,1,CNC Machine,10.0,19,2,0,0,1,0,-0.1220655255550197
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,19,2,0,0,1,0,-0.12652947219570176
2.2,2.1,add_attachment_to_sheet,1,Cutting Table,10.0,20,2,0,1,1,0,-0.12380640027149298
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,8.0,20,2,0,2,1,0,-0.11858043481613606
2.2,2.1,combine_sheets,2,Heating Element,15.0,20,2,0,2,1,0,-0.0945830660450745
2.2,2.1,cut_panel_to_size,1,Cutting Table,5.0,20,2,0,1,1,0,-0.1328503809121797
2.2,2.1,quality_control_check,1,Cutting Table,5.0,20,2,0,1,1,0,-0.1328503809121797
2.2,2.1,wrap_on_pallet,2,Pallet,2.0,20,2,0,0,1,0,-0.09290798438264924
2.2,2.1,cut_sheet_to_size,2,CNC Machine,11.0,21,2,0,0,1,0,-0.1098102433655867
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,21,2,0,0,1,0,-0.12589696389129723
2.2,2.1,add_attachment_to_sheet,1,Cutting Table,10.0,21,2,0,1,1,0,-0.11973695266298578
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,8.0,21,2,0,2,1,0,-0.11679733677746901
2.2,2.1,combine_sheets,2,Heating Element,15.0,21,2,0,2,1,0,-0.09261044912843308
2.2,2.1,cut_panel_to_size,1,Cutting Table,5.0,21,2,0,1,1,0,-0.12822817014965843
2.2,2.1,quality_control_check,1,Cutting Table,5.0,21,2,0,1,1,0,-0.12822817014965843
2.2,2.1,wrap_on_pallet,2,Pallet,2.0,22,2,0,0,1,0,-0.08464980661713384
2.2,2.1,cut_sheet_to_size,1,CNC Machine,10.0,20,2,0,0,1,0,-0.12380640027149298
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,4.0,20,2,0,0,1,0,-0.11334351813689453
2.2,2.1,add_attachment_to_sheet,1,Cutting Table,10.0,21,2,0,1,1,0,-0.11973695266298578
2.2,2.1,apply_indents_to_sheet,3,Indenting Machine,8.0,21,2,0,2,1,0,-0.06949758529279981
2.2,2.1,combine_sheets,2,Heating Element,15.0,21,2,0,2,1,0,-0.09261044912843308
2.2,2.1,cut_panel_to_size,1,Cutting Table,5.0,21,2,0,1,1,0,-0.12822817014965843
2.2,2.1,quality_control_check,1,Cutting Table,5.0,21,2,0,1,1,0,-0.12822817014965843
2.2,2.1,wrap_on_pallet,4,Pallet,2.0,22,2,0,2,-1,1,0.0060024578252720895
2.2,2.1,cut_sheet_to_size,1,CNC Machine,13.0,21,2,0,0,1,0,-0.09345026755910368
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,21,2,0,0,1,0,-0.12822817014965843
2.2,2.1,add_attachment_to_sheet,3,Cutting Table,10.0,22,2,0,1,1,0,-0.05337298133414081
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,8.0,22,2,0,2,1,0,-0.1071820111277525
2.2,2.1,combine_sheets,2,Heating Element,15.0,22,2,0,2,1,0,-0.08280367388562515
2.2,2.1,cut_panel_to_size,1,Cutting Table,5.0,22,2,0,1,1,0,-0.11547999299576484
2.2,2.1,quality_control_check,1,Cutting Table,5.0,22,2,0,1,1,0,-0.11547999299576484
2.2,2.1,wrap_on_pallet,2,Pallet,2.0,23,2,0,0,1,0,-0.0766146317714258
2.2,2.1,cut_sheet_to_size,2,CNC Machine,12.0,22,2,0,0,1,0,-0.08934946299269564
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,2,0,0,1,0,-0.11547999299576484
2.2,2.1,add_attachment_to_sheet,3,Cutting Table,12.0,22,2,0,1,1,0,-0.04529700101984113
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,8.0,22,2,0,2,1,0,-0.1071820111277525
2.2,2.1,combine_sheets,4,Heating Element,15.0,23,2,0,2,-1,1,0.00949776402977287
2.2,2.1,cut_panel_to_size,1,Cutting Table,5.0,23,2,0,1,1,0,-0.10592891955177164
2.2,2.1,quality_control_check,1,Cutting Table,5.0,23,2,0,1,1,0,-0.10592891955177164
2.2,2.1,wrap_on_pallet,2,Pallet,2.0,23,2,0,0,1,0,-0.0766146317714258
2.2,2.1,cut_sheet_to_size,1,CNC Machine,10.0,22,2,0,0,1,0,-0.1058131524741206
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,2,0,0,1,0,-0.11547999299576484
2.2,2.1,add_attachment_to_sheet,1,Cutting Table,10.0,23,2,0,1,1,0,-0.0993659831528696
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,9.0,23,2,0,2,1,0,-0.09255678816375179
2.2,2.1,combine_sheets,2,Heating Element,15.0,23,2,0,2,1,0,-0.07484555860598952
2.2,2.1,cut_panel_to_size,3,Cutting Table,5.0,23,2,0,1,1,0,-0.05128647926892127
2.2,2.1,quality_control_check,1,Cutting Table,5.0,23,2,0,1,1,0,-0.10592891955177164
2.2,2.1,wrap_on_pallet,2,Pallet,3.0,0,3,0,0,1,0,-0.059967657601705304
2.2,2.1,cut_sheet_to_size,1,CNC Machine,10.0,23,2,0,0,1,0,-0.0993659831528696
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,6.0,23,2,0,0,1,0,-0.10418810182488675
2.2,2.1,add_attachment_to_sheet,3,Cutting Table,14.0,0,3,0,1,1,0,-0.030480276331665612
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,8.0,0,3,0,2,1,0,-0.08864327647043757
2.2,2.1,combine_sheets,2,Heating Element,15.0,0,3,0,2,1,0,-0.05884680561884825
2.2,2.1,cut_panel_to_size,1,Cutting Table,5.0,0,3,0,1,1,0,-0.08820758914606541
2.2,2.1,quality_control_check,1,Cutting Table,5.0,0,3,0,1,1,0,-0.08820758914606541
2.2,2.1,wrap_on_pallet,2,Pallet,2.0,0,3,0,0,1,0,-0.05768653984495087
2.2,2.1,cut_sheet_to_size,1,CNC Machine,10.0,0,3,0,0,1,0,-0.08515713580093498
2.2,2.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,0,3,0,0,1,0,-0.08820758914606541
2.2,2.1,add_attachment_to_sheet,1,Cutting Table,13.0,0,3,0,1,1,0,-0.0513674820535871
2.2,2.1,apply_indents_to_sheet,2,Indenting Machine,8.0,0,3,0,2,1,0,-0.08864327647043757
2.2,2.1,combine_sheets,2,Heating Element,20.0,0,3,0,2,1,0,-0.009880867019672612
2.2,2.1,cut_panel_to_size,1,Cutting Table,5.0,1,3,0,1,1,0,-0.09983183027385573
2.2,2.1,quality_control_check,2,Cutting Table,5.0,1,3,0,1,1,0,-0.09514589303719273
2.2,2.1,wrap_on_pallet,2,Pallet,2.0,1,3,0,0,1,0,-0.06648543688850295
4.8,4.9,cut_sheet_to_size,1,CNC Machine,9.0,0,3,0,0,1,0,-0.07676103063936568
4.8,4.9,cut_sheet_of_larger_size,1,CNC Machine,5.0,0,3,0,0,1,0,-0.08736496453257325
4.8,4.9,add_attachment_to_sheet,2,Cutting Table,10.0,1,3,0,1,1,0,-0.08361115432633914
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,8.0,1,3,0,2,1,0,-0.09013245109058254
4.8,4.9,combine_sheets,2,Heating Element,15.0,1,3,0,2,1,0,-0.05926377881732636
4.8,4.9,cut_panel_to_size,1,Cutting Table,6.0,1,3,0,1,1,0,-0.09970700803824184
4.8,4.9,quality_control_check,1,Cutting Table,5.0,1,3,0,1,1,0,-0.10024550157635781
4.8,4.9,wrap_on_pallet,2,Pallet,3.0,1,3,0,0,1,0,-0.06416765301984861
4.8,4.9,cut_sheet_to_size,1,CNC Machine,12.0,0,3,0,0,1,0,-0.06197691601513611
4.8,4.9,cut_sheet_of_larger_size,1,CNC Machine,4.0,0,3,0,0,1,0,-0.06555934193012725
4.8,4.9,add_attachment_to_sheet,1,Cutting Table,8.0,0,3,0,1,1,0,-0.08039173702277569
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,8.0,1,3,0,2,1,0,-0.09013245109058254
4.8,4.9,combine_sheets,2,Heating Element,15.0,1,3,0,2,1,0,-0.05926377881732636
4.8,4.9,cut_panel_to_size,1,Cutting Table,5.0,2,3,0,1,1,0,-0.1070817035220723
4.8,4.9,quality_control_check,2,Cutting Table,5.0,2,3,0,1,1,0,-0.09984798901751579
4.8,4.9,wrap_on_pallet,4,Pallet,2.0,2,3,0,2,-1,1,0.012870525778079234
4.8,4.9,cut_sheet_to_size,1,CNC Machine,10.0,1,3,0,0,1,0,-0.08865491709431905
4.8,4.9,cut_sheet_of_larger_size,2,CNC Machine,5.0,2,3,0,0,1,0,-0.09984798901751579
4.8,4.9,add_attachment_to_sheet,2,Cutting Table,10.0,2,3,0,1,1,0,-0.09107446382648943
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,8.0,2,3,0,2,1,0,-0.0984590814122086
4.8,4.9,combine_sheets,2,Heating Element,13.0,2,3,0,2,1,0,-0.0733107951151194
4.8,4.9,cut_panel_to_size,1,Cutting Table,5.0,3,3,0,1,1,0,-0.11175599559342797
4.8,4.9,quality_control_check,1,Cutting Table,5.0,3,3,0,1,1,0,-0.11175599559342797
4.8,4.9,wrap_on_pallet,2,Pallet,2.0,3,3,0,0,1,0,-0.07702130613729641
4.8,4.9,cut_sheet_to_size,1,CNC Machine,10.0,1,3,0,0,1,0,-0.08865491709431905
4.8,4.9,cut_sheet_of_larger_size,1,CNC Machine,4.0,1,3,0,0,1,0,-0.0789933995854819
4.8,4.9,add_attachment_to_sheet,1,Cutting Table,10.0,1,3,0,1,1,0,-0.08865491709431905
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,7.0,2,3,0,2,1,0,-0.09746239979278348
4.8,4.9,combine_sheets,4,Heating Element,15.0,3,3,0,2,-1,1,0.013048034071222903
4.8,4.9,cut_panel_to_size,1,Cutting Table,5.0,3,3,0,1,1,0,-0.11175599559342797
4.8,4.9,quality_control_check,3,Cutting Table,7.0,3,3,0,1,1,0,-0.05454234804740965
4.8,4.9,wrap_on_pallet,2,Pallet,2.0,3,3,0,0,1,0,-0.07702130613729641
4.8,4.9,cut_sheet_to_size,3,CNC Machine,14.0,3,3,0,0,1,0,-0.036286606190323534
4.8,4.9,cut_sheet_of_larger_size,1,CNC Machine,5.0,4,3,0,0,1,0,-0.11620151304214427
4.8,4.9,add_attachment_to_sheet,1,Cutting Table,10.0,4,3,0,1,1,0,-0.10264298309806896
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,8.0,4,3,0,2,1,0,-0.10935124535638147
4.8,4.9,combine_sheets,3,Heating Element,15.0,4,3,0,2,1,0,-0.037574547283339976
4.8,4.9,cut_panel_to_size,1,Cutting Table,7.0,4,3,0,1,1,0,-0.11215472059805925
4.8,4.9,quality_control_check,1,Cutting Table,5.0,4,3,0,1,1,0,-0.11620151304214427
4.8,4.9,wrap_on_pallet,2,Pallet,2.0,4,3,0,0,1,0,-0.08212911715795013
4.8,4.9,cut_sheet_to_size,1,CNC Machine,10.0,1,3,0,0,1,0,-0.08865491709431905
4.8,4.9,cut_sheet_of_larger_size,1,CNC Machine,5.0,1,3,0,0,1,0,-0.10024550157635781
4.8,4.9,add_attachment_to_sheet,1,Cutting Table,10.0,2,3,0,1,1,0,-0.09581184795082098
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,7.0,3,3,0,2,1,0,-0.10331565219388261
4.8,4.9,combine_sheets,2,Heating Element,21.0,3,3,0,2,1,0,-0.01445317960820347
4.8,4.9,cut_panel_to_size,1,Cutting Table,5.0,4,3,0,1,1,0,-0.11620151304214427
4.8,4.9,quality_control_check,1,Cutting Table,5.0,4,3,0,1,1,0,-0.11620151304214427
4.8,4.9,wrap_on_pallet,2,Pallet,2.0,4,3,0,0,1,0,-0.08212911715795013
4.8,4.9,cut_sheet_to_size,1,CNC Machine,12.0,4,3,0,0,1,0,-0.0868424356315376
4.8,4.9,cut_sheet_of_larger_size,1,CNC Machine,4.0,4,3,0,0,1,0,-0.09755028008273209
4.8,4.9,add_attachment_to_sheet,1,Cutting Table,10.0,4,3,0,1,1,0,-0.10264298309806896
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,8.0,4,3,0,2,1,0,-0.10935124535638147
4.8,4.9,combine_sheets,2,Heating Element,15.0,5,3,0,2,1,0,-0.0766313405546789
4.8,4.9,cut_panel_to_size,1,Cutting Table,7.0,5,3,0,1,1,0,-0.11340661000983315
4.8,4.9,quality_control_check,1,Cutting Table,5.0,5,3,0,1,1,0,-0.11820858808718698
4.8,4.9,wrap_on_pallet,4,Pallet,2.0,5,3,0,2,1,0,-0.0016706601710169133
4.8,4.9,cut_sheet_to_size,1,CNC Machine,12.0,4,3,0,0,1,0,-0.0868424356315376
4.8,4.9,cut_sheet_of_larger_size,2,CNC Machine,5.0,5,3,0,0,1,0,-0.11259606448881304
4.8,4.9,add_attachment_to_sheet,1,Cutting Table,10.0,5,3,0,1,1,0,-0.1061177614761058
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,8.0,5,3,0,2,1,0,-0.11020151143387275
4.8,4.9,combine_sheets,2,Heating Element,15.0,6,3,0,2,1,0,-0.0793054946666173
4.8,4.9,cut_panel_to_size,3,Cutting Table,5.0,6,3,0,1,1,0,-0.06297189599799058
4.8,4.9,quality_control_check,1,Cutting Table,5.0,6,3,0,1,1,0,-0.12213760007438168
4.8,4.9,wrap_on_pallet,3,Pallet,2.0,6,3,0,2,1,0,-0.03661468756357178
4.8,4.9,cut_sheet_to_size,1,CNC Machine,10.0,4,3,0,0,1,0,-0.10264298309806896
4.8,4.9,cut_sheet_of_larger_size,1,CNC Machine,5.0,4,3,0,0,1,0,-0.11620151304214427
4.8,4.9,add_attachment_to_sheet,3,Cutting Table,10.0,6,3,0,1,1,0,-0.06351790131501156
4.8,4.9,apply_indents_to_sheet,2,Indenting Machine,8.0,6,3,0,2,1,0,-0.11284482049631112
4.8,4.9,combine_sheets,4,Heating Element,15.0,7,3,0,2,-1,1,0.010104692568561502
4.8,4.9,cut_panel_to_size,1,Cutting Table,5.0,7,3,0,1,1,0,-0.12158723987765846
4.8,4.9,quality_control_check,3,Cutting Table,7.0,7,3,0,1,1,0,-0.061244664805919946
4.8,4.9,wrap_on_pallet,2,Pallet,2.0,7,3,0,0,1,0,-0.08655912058546067
3.5,3.9,cut_sheet_to_size,1,CNC Machine,10.0,5,3,0,0,1,0,-0.14048221825392587
3.5,3.9,cut_sheet_of_larger_size,1,CNC Machine,5.0,5,3,0,0,1,0,-0.14730425096440602
3.5,3.9,add_attachment_to_sheet,1,Cutting Table,10.0,5,3,0,1,1,0,-0.14048221825392587
3.5,3.9,apply_indents_to_sheet,2,Indenting Machine,8.0,7,3,0,2,1,0,-0.15414681669778868
3.5,3.9,combine_sheets,4,Heating Element,15.0,7,3,0,2,1,0,-0.03183589142265142
3.5,3.9,cut_panel_to_size,1,Cutting Table,5.0,7,3,0,1,1,0,-0.15712172896255105
3.5,3.9,quality_control_check,1,Cutting Table,5.0,7,3,0,1,1,0,-0.15712172896255105
3.5,3.9,wrap_on_pallet,2,Pallet,2.0,7,3,0,0,1,0,-0.1246293306659384
3.5,3.9,cut_sheet_to_size,1,CNC Machine,10.0,7,3,0,0,1,0,-0.14838704059060293
3.5,3.9,cut_sheet_of_larger_size,1,CNC Machine,4.0,7,3,0,0,1,0,-0.13282875220413048
3.5,3.9,add_attachment_to_sheet,1,Cutting Table,14.0,8,3,0,1,1,0,-0.11354213653967127
3.5,3.9,apply_indents_to_sheet,2,Indenting Machine,8.0,8,3,0,2,1,0,-0.15549109235220282
3.5,3.9,combine_sheets,2,Heating Element,15.0,8,3,0,2,1,0,-0.12250682078301195
3.5,3.9,cut_panel_to_size,1,Cutting Table,5.0,8,3,0,1,1,0,-0.1606102139564511
3.5,3.9,quality_control_check,1,Cutting Table,5.0,8,3,0,1,1,0,-0.1606102139564511
3.5,3.9,wrap_on_pallet,2,Pallet,2.0,8,3,0,0,1,0,-0.12676798356109525
3.5,3.9,cut_sheet_to_size,3,CNC Machine,10.0,8,3,0,0,1,0,-0.10558951673037392
3.5,3.9,cut_sheet_of_larger_size,1,CNC Machine,5.0,8,3,0,0,1,0,-0.1606102139564511
3.5,3.9,add_attachment_to_sheet,1,Cutting Table,10.0,8,3,0,1,1,0,-0.15136203311838747
